0
0.00580499
0.01161
0.017415	835.421
0.02322	850.515
5.36381	850.024	424.521
5.36961	849.043	425.749
5.37542	847.083	423.542
5.38122	848.552	425.995
5.38703	849.043	426.981
5.39283	849.043	425.749
5.39864	850.024	428.958
5.40444	851.498	425.995
5.41025	848.552	423.053
5.41605	846.105	431.692
5.42186	853.468	423.542
5.42766	852.482	426.487
5.43347	852.975	426.981
5.43927	857.916	426.981
5.44508	850.515	427.721
5.45088	855.442	430.447
5.45669	851.99	425.995
5.46249	851.006	425.503
5.4683	850.024	425.012
5.4741	851.99	426.241
5.47991	852.482	425.749
5.48571	848.552	423.542
5.49152	839.29	420.373
5.49732	843.178	422.076
5.50313	847.573	423.053
5.50893	842.691	420.616
5.51474	845.617	422.32
5.52054	845.617	422.808
5.52635	847.573	423.786
5.53215	849.533	424.031
5.53796	851.99	425.995
5.54376	854.948	426.241
5.54957	850.515	425.749
5.55537	851.006	425.995
5.56118	847.573	423.297
5.56698	844.64	424.031
5.57279	843.665	422.808
5.57859	844.64	425.995
5.5844	850.024	427.721
5.5902	851.99	427.227
5.59601	851.006	428.71
5.60181	853.961	427.227
5.60762	855.442	425.995
5.61342	849.533	425.749
5.61923	847.083	425.012
5.62503	848.062	428.215
5.63084	852.975	427.474
5.63664	858.908	430.447
5.64245	847.573	426.487
5.64825	849.533	426.981
5.65406	847.083	425.012
5.65986	844.64	425.258
5.66567	845.128	421.345
5.67147	847.083	422.808
5.67728	848.552	425.012
5.68308	850.515	423.542
5.68889	856.926	421.345
5.69469	851.006	436.961
5.7005	853.468	430.447
5.7063	845.128	424.031
5.71211	848.552	424.031
5.71791	847.083	424.031
5.72372	844.152	423.297
5.72952	845.128	423.786
5.73533	849.533	429.206
5.74113	849.533	427.721
5.74694	849.533	426.734
5.75274	851.006	426.241
5.75855	850.515	425.503
5.76435	854.948	427.968
5.77016	857.916	428.958	431.443
5.77596	853.468	426.487	427.721
5.78177	851.498	425.749	425.749
5.78757	851.99	425.503	425.749
5.79338	850.024	425.995	425.749
5.79918	851.498	425.503	425.012
5.80499	853.468	426.487	424.767
5.81079	851.498	425.503	424.521
5.8166	847.573	423.542	423.053
5.8224	841.718	423.786	423.053
5.82821	843.665	423.542	422.076
5.83401	846.105	423.542	422.808
5.83982	846.105	419.888	422.076
5.84562	845.128	424.767	422.076
5.85143	843.178	423.053	422.808
5.85723	847.083	423.542	423.542
5.86304	849.533	424.521
5.86884	851.99	425.749
5.87465	854.454	426.241
5.88045	851.498	425.258
5.88626	848.552	425.258
5.89206	849.043	424.767
5.89787	851.99	425.503
5.90367	857.421	428.215
5.90948	853.468	425.995
5.91528	851.498	426.241
5.92109	853.468	427.474
5.92689	853.961	428.215
5.9327	850.024	425.995
5.9385	849.533	425.749
5.94431	852.975	428.215
5.95011	855.936	428.71
5.95592	846.594	424.767
5.96172	844.64	423.053
5.96753	851.99	422.808
5.97333	865.882	418.435
5.97914	846.594	416.025
5.98494	849.043	423.053
5.99075	847.083	425.503
5.99655	846.105	422.32
6.00236	849.533	422.564
6.00816	852.975	424.276
6.01397	853.468	422.808
6.01977	851.498	425.258
6.02558	852.482	426.487
6.03138	853.961	426.981
6.03719	855.442	427.474
6.04299	852.482	425.503
6.0488	849.043	424.767
6.0546	847.573	423.297
6.06041	849.533	425.503
6.06621	850.024	426.487
6.07202	849.533	425.749
6.07782	850.515	425.012
6.08363	854.948	424.767
6.08943	854.454	429.206
6.09524	847.573	425.012
6.10104	844.64	423.786
6.10685	854.948	428.463
6.11265	856.926	428.958
6.11846	852.975	426.241
6.12426	849.043	425.503
6.13007	852.482	428.463
6.13587	844.152	426.734
6.14168	848.552	425.012
6.14748	852.482	425.012
6.15329	851.498	425.503
6.15909	849.533	427.227
6.1649	848.552	424.031
6.1707	847.573	422.808
6.17651	844.64	422.076
6.18231	847.083	424.031
6.18812	850.024	425.503
6.19392	848.552	424.521
6.19973	848.552	424.767
6.20553	853.468	425.012
6.21134	855.442	426.734
6.21714	854.948	427.474
6.22295	853.468	427.474
6.22875	856.926	426.241
6.23456	851.006	426.487
6.24036	850.515	427.721
6.24617	849.043	426.487
6.25197	854.948	429.454
6.25778	854.948	429.702
6.26358	855.442	427.721
6.26939	857.916	427.721
6.27519	857.421	426.734
6.281	859.901	429.95
6.2868	854.948	427.968
6.29261	849.043	426.241
6.29841	856.431	429.95
6.30422	853.961	426.734
6.31002	846.594	421.589
6.31583	849.043	426.487
6.32163	845.617	425.012
6.32744	845.128	426.241
6.33324	851.006	427.227
6.33905	851.006	424.767
6.34485	851.006	426.734
6.35066	853.961	427.474
6.35646	851.006	425.995
6.36227	847.083	424.767
6.36807	854.454	430.199
6.37388	854.948	428.71
6.37968	850.515	426.734
6.38549	848.552	428.71
6.39129	849.043	428.71
6.3971	850.024	427.474
6.4029	850.515	429.702
6.40871	843.178	427.721
6.41451	843.665	426.981
6.42032	848.552	427.227
6.42612	851.006	425.749	1082.16
6.43193	851.006	426.734	1077.79
6.43773	851.006	426.734	1076.55
6.44354	851.498	426.981	1076.55
6.44934	846.105	425.012	1071.58
6.45515	844.64	424.521	1069.73
6.46095	846.105	424.031	1072.2
6.46676	842.204	422.808	1065.41
6.47256	846.594	425.258	1063.57
6.47837	847.083	424.767	1064.79
6.48417	840.746	421.102	1064.18
6.48998	839.775	421.345	1059.89
6.49578	844.152	420.616	1058.66
6.50159	847.083	423.786	1063.57
6.50739	844.64	422.808	1064.18
6.5132	850.515	425.503	1066.03
6.519	851.498	425.258	1070.34
6.52481	846.594	422.808	1053.78
6.53061	843.665	443.573	1053.78
6.53642	860.895	431.194	1056.83
6.54222	854.948	427.227	1068.49
6.54803	850.515	426.981	1072.2
6.55383	855.442	429.702	1083.41
6.55964	856.431	428.463	1085.29
6.56544	862.886	429.702	1081.53
6.57125	852.482	428.215	1090.31
6.57705	855.936	428.71	1086.54
6.58286	853.961	427.227	1084.66
6.58866	858.412	429.702	1078.41
6.59447	856.926	428.71	1078.41
6.60027	855.442	428.463	1079.04
6.60608	850.024	425.258	1067.87
6.61188	854.454	425.012	1058.66
6.61769	853.468	427.227	1074.68
6.62349	851.498	424.521	1066.64
6.6293	855.936	424.767	1061.72
6.6351	861.392	430.696	1073.44
6.64091	854.454	428.958	1084.66
6.64671	854.454	428.71	1078.41
6.65252	843.665	426.487	1072.2
6.65832	850.024	424.031	1074.06
6.66413	850.515	424.767	1062.34
6.66993	848.552	423.297	1064.79
6.67574	836.87	422.32	1059.89
6.68154	846.105	422.32	1058.05
6.68735	851.99	426.487	1074.06
6.69315	858.908	430.945	1052.56
6.69896	857.916	429.702	1078.41
6.70476	853.468	428.215	1081.53
6.71057	851.006	426.981	1082.78
6.71637	845.617	424.276	1074.06
6.72218	846.105	424.276	1070.96
6.72798	852.482	426.487	1075.3
6.73379	849.043	426.241	1079.66
6.73959	847.083	427.721	1077.79
6.7454	849.043	426.734	1075.3
6.7512	852.482	425.503	1096
6.75701	849.533	426.981	1077.17
6.76281	849.533	426.487	1080.91
6.76862	850.024	426.241	1074.06
6.77442	858.908	424.276	1065.41
6.78023	852.975	426.734	1074.68
6.78603	850.515	426.241	1084.03
6.79184	847.573	425.012	1095.36
6.79764	847.083	420.616	1081.53
6.80345	848.552	428.463	1080.28
6.80925	855.442	427.721	1118.38
6.81506	855.936	431.692	1074.68
6.82086	845.617	426.241	1077.79
6.82667	850.515	430.447	1074.68
6.83247	841.232	422.32	1063.57
6.83828	822.493	420.859	1061.11
6.84408	845.617	423.053	1063.57
6.84989	850.515	426.241	1067.26
6.85569	850.515	426.487	1069.11
6.8615	850.024	426.241	1070.96
6.8673	855.442	428.215	1079.04
6.87311	857.421	429.206	1078.41
6.87891	853.468	426.487	1069.73
6.88472	852.482	425.995	1072.2
6.89052	854.948	427.474	1076.55
6.89633	855.936	426.241	1079.04
6.90213	852.975	425.503	1069.73
6.90794	854.454	427.968	1080.28
6.91374	851.498	427.968	1078.41
6.91955	854.948	426.487	1080.28
6.92535	856.431	427.474	1073.44
6.93116	853.961	428.463	1079.04
6.93696	851.006	425.749	1077.17
6.94277	856.431	427.474	1074.06
6.94857	852.482	425.503	1074.68
6.95438	852.975	427.474	1076.55
6.96018	854.948	427.227	1082.16
6.96599	858.412	428.71	1077.79
6.97179	858.412	428.958	1078.41
6.9776	852.975	426.734	1072.82
6.9834	849.533	425.012	1067.87
6.98921	850.024	422.808	1039.87
6.99501	848.062	423.053	1050.14
7.00082	850.024	423.542	1073.44
7.00662	853.468	424.031	1066.64
7.01243	851.498	425.749	1072.82
7.01823	850.024	426.241	1069.73
7.02404	852.482	427.227	1076.55
7.02984	852.482	427.968	1077.17
7.03565	848.062	428.215	1074.68
7.04145	849.533	426.241	1076.55
7.04726	844.64	425.995	1080.91
7.05306	845.128	425.749	1081.53
7.05887	849.043	426.241	1074.06
7.06467	851.006	425.749	1077.79
7.07048	850.515	428.463	1083.41
7.07628	851.498	428.958	1084.03
7.08209	847.573	423.297	1065.41
7.08789	849.533	427.474	1075.3
7.0937	850.515	438.731	1081.53
7.0995	852.975	426.981	1079.04
7.10531	854.948	429.206	1078.41
7.11111	852.975	427.474	1080.91
7.11692	850.515	429.454	1077.79
7.12272	854.948	1110.65	452.631
7.12853	854.948	1075.3	429.454
7.13433	851.006	1075.92	426.734
7.14014	848.552	1068.49	425.503
7.14594	845.128	1067.26	422.808
7.15175	840.261	1066.64	423.053
7.15755	850.024	1094.73	428.463
7.16336	851.498	1065.41	426.241
7.16916	849.533	1064.79	425.258
7.17497	844.64	1067.26	427.721
7.18077	850.515	1067.87	424.767
7.18658	850.024	1072.82	425.749
7.19238	853.468	1077.17	425.749
7.19819	855.936	1080.91	427.721
7.20399	849.043	1077.79	427.227
7.2098	850.515	1072.82	426.241
7.2156	851.498	1074.68	427.474
7.22141	857.421	1071.58	427.721
7.22721	856.926	1077.79	428.463
7.23302	852.975	1080.28	425.995
7.23882	847.083	1066.64	424.767
7.24463	849.043	1069.73	423.542
7.25043	853.468	1078.41	426.734
7.25624	854.454	1093.47	427.721
7.26204	852.975	1083.41	425.749
7.26785	860.398	1082.16	429.454
7.27365	855.442	1096	426.734
7.27946	851.99	1074.06	426.241
7.28526	852.975	1082.78	426.981
7.29107	854.948	1080.91	428.463
7.29687	853.961	1070.34	426.487
7.30268	848.552	1069.11	423.053
7.30848	846.594	1062.95	422.808
7.31429	851.498	1068.49	425.258
7.32009	849.533	1064.79	423.542
7.3259	848.552	1067.26	424.276
7.3317	848.062	1061.72	424.031
7.33751	847.573	1080.28	423.297
7.34331	849.533	1055.61	426.487
7.34912	851.006	1073.44	425.995
7.35492	851.99	1077.17	427.968
7.36073	855.442	1082.16	429.95
7.36653	852.482	1079.66	427.474
7.37234	852.975	1076.55	426.734
7.37814	854.454	1079.66	426.241
7.38395	853.961	1074.68	427.721
7.38975	853.468	1072.82	427.474
7.39556	856.926	1078.41	428.215
7.40136	852.482	1077.79	427.474
7.40717	850.515	1071.58	425.503
7.41297	851.006	1065.41	425.503
7.41878	849.533	1075.3	426.487
7.42458	851.006	1074.68	425.503
7.43039	849.533	1063.57	425.012
7.43619	854.948	1070.34	427.227
7.442	852.975	1074.68	427.227
7.4478	852.975	1075.3	426.734
7.45361	853.468	1076.55	427.227
7.45941	854.454	1069.11	427.227
7.46522	851.498	1032.69	427.474
7.47102	850.024	1022.01	425.749
7.47683	854.948	1013.19	428.215
7.48263	856.431	1072.82	426.487
7.48844	854.948	1054.39	425.258
7.49424	842.691	1076.55	424.031
7.50005	851.006	1069.73	426.487
7.50585	844.152	1048.92	423.053
7.51166	860.398	1056.22	423.786
7.51746	850.515	1073.44	425.012
7.52327	850.515	1081.53	422.32
7.52907	851.99	1078.41	426.734
7.53487	859.901	1097.9	426.241
7.54068	847.083	1079.04	425.503
7.54648	852.975	1062.34	425.995
7.55229	847.573	1069.11	425.012
7.55809	850.515	1084.66	426.981
7.5639	852.975	1106.81	427.968
7.56971	855.442	1161.84	427.968
7.57551	852.482	427.474
7.58132	855.442	428.463
7.58712	851.006	427.721
7.59293	847.573	427.968
7.59873	851.498	429.454
7.60454	852.975	425.749
7.61034	851.99	425.012
7.61615	847.083	426.241
7.62195	848.552	442.038
7.62776	867.885	433.942
7.63356	859.901	430.696
7.63936
7.64517
7.65097
7.65678	425.012
7.66258	425.995
7.66839	428.958
7.67419	428.463
7.68	428.958
7.6858	428.71
7.69161	417.228
7.69741	426.734
7.70322	426.734
7.70902	429.454
7.71483	431.692
7.72063	443.829
7.72644	440
7.73224	444.342
7.73805	438.985
7.74385	452.109
7.74966	431.443
7.75546	431.194
7.76127	425.995
7.76707	435.449
7.77288	427.968
7.77868	427.227
7.78449	432.191
7.79029	434.946
7.7961	427.721
7.8019	426.981
7.80771	429.454
7.81351	429.95
7.81932	434.695
7.82512	430.199
7.83093	420.13
7.83673	418.435
7.84254	420.859
7.84834	419.161
7.85415	417.711
7.85995	415.305
7.86576	405.819
7.87156	420.13	615.107
7.87737	428.958	603.493
7.88317	434.946	614.042
7.88898	441.018	610.505
7.89478	441.528	611.564
7.90059	439.238	608.393
7.90639	430.199	609.448
7.9122	429.702	606.989
7.918	425.749	612.271
7.92381	428.958	609.8
7.92961	424.521	609.448
7.93542	428.215	603.144
7.94122	435.197	606.288
7.94703	435.952	608.393
7.95283	434.695	606.638
7.95864	435.701	604.889
7.96444	434.946	598.978
7.97025	436.708	599.671
7.97605	438.985	595.184
7.98186	438.731	600.711
7.98766	441.783	618.313
7.99347	444.085	626.22
7.99927	441.018	632.4
8.00508	441.528	623.693
8.01088	434.946	603.842
8.01669	440.254	598.978
8.02249	431.692	596.217
8.0283	428.215	600.364
8.0341	438.985	606.638
8.03991	436.456	590.732
8.04571	435.701	612.979
8.05152	434.946	609.448
8.05732	426.981	593.468
8.06313	429.95	606.288
8.06893	434.193	616.174
8.07474	431.942	611.917
8.08054	434.444	610.858
8.08635	429.454	608.393
8.09215	431.443	612.979
8.09796	430.696	596.906
8.10376	430.199	590.732
8.10957	445.113	608.042
8.11537	431.443	615.107
8.12118	428.958	612.271
8.12698	426.734	594.841
8.13279	433.692	582.599
8.13859	433.692	563.73
8.1444	429.454	575.242
8.1502	425.012	565.36
8.15601	427.968	544.213
8.16181	428.958
8.16762	428.958
8.17342	428.215
8.17923	437.213
8.18503	433.942
8.19084	421.589
8.19664	413.39
8.20245	431.692
8.20825	437.213
8.21406	436.456
8.21986	441.273
8.22567	445.113
8.23147	440
8.23728	431.942
8.24308	432.191
8.24889	442.549
8.25469	434.946
8.2605	454.465
8.2663	453.155
8.27211	445.627
8.27791	428.958
8.28372	430.696
8.28952	425.749
8.29533	421.833
8.30113	434.444
8.30694	440.509
8.31274	438.224
8.31855	429.95
8.32435	432.191
8.33016	423.786
8.33596	419.888
8.34177	418.919
8.34757	420.373
8.35338	434.946
8.35918	441.018
8.36499	441.273
8.37079	433.441
8.3766	420.13
8.3824	417.711
8.38821	398.617
8.39401	402.783
8.39982	393.584
8.40562	393.356
8.41143	376.679
8.41723	379.08
8.42304	371.065
8.42884	372.138
8.43465	361.335
8.44045	360.918
8.44626	363.009
8.45206	369.994
8.45787	363.638
8.46367	351.251
8.46948	339.286
8.47528
8.48109
8.48689
8.4927
8.4985
8.50431
8.51011
8.51592
8.52172
8.52753
8.53333
8.53914
8.54494
8.55075
8.55655
8.56236
8.56816	603.842
8.57397	605.588
8.57977	603.842
8.58558	610.153
8.59138	609.448
8.59719	606.288
8.60299	606.638
8.6088	604.54
8.6146	605.938
8.62041	600.364
8.62621	601.405
8.63202	600.711
8.63782	593.468
8.64363	582.599
8.64943	592.098
8.65524	595.528
8.66104	594.497
8.66685	597.251
8.67265	623.693
8.67846	602.1
8.68426	599.671
8.69007	604.19
8.69587	608.744
8.70168	605.938
8.70748	604.889
8.71329	608.744
8.71909	608.042
8.7249	605.588
8.7307	593.125
8.73651	594.497
8.74231	603.842
8.74812	600.364
8.75392	596.906
8.75973	606.989
8.76553	608.042
8.77134	608.393
8.77714	603.493
8.78295	602.1
8.78875	598.287
8.79456	598.978
8.80036	595.528
8.80617	620.101
8.81197	592.783
8.81778	621.535
8.82358	607.691
8.82939	598.978
8.83519	617.956
8.841	604.54
8.8468	598.978
8.85261	581.255
8.85841	599.324
8.86422	604.54
8.87002	601.752
8.87583	594.841
8.88163	586.651
8.88744	585.298
8.89324	592.44
8.89905	588.008
8.90485	588.688
8.91066	584.284
8.91646	577.573
8.92227	582.599
8.92807	595.184
8.93388	598.287
8.93968	596.217	483.161
8.94549	606.989	479.546
8.95129	602.448	477.06
8.9571	604.889	478.993
8.9629	593.811	479.546
8.96871	594.841	476.784
8.97451	588.348	472.944
8.98032	591.756	474.038
8.98612	593.125	477.336
8.99193	600.364	477.06
8.99773	603.493	478.993
9.00354	602.1	476.509
9.00934	598.632	478.44
9.01515	600.017	477.887
9.02095	606.288	478.44
9.02676	605.938	483.161
9.03256	606.638	480.101
9.03837	603.842	480.656
9.04417	601.752	481.211
9.04998	608.393	480.656
9.05578	606.288	472.398
9.06159	600.364	472.671
9.06739	600.364	482.046
9.0732	605.588	477.336
9.079	603.493	482.882
9.08481	602.448	482.046
9.09061	603.144	478.716
9.09642	611.564	474.86
9.10222	605.238	472.398
9.10803	605.238	479.546
9.11383	604.19	480.101	265.891
9.11964	593.125	478.163	264.36
9.12544	599.671	477.611	267.741
9.13125	601.752	475.135	267.586
9.13705	601.405	476.784	268.205
9.14286	600.017	477.06	268.981
9.14866	608.042	482.603	270.227
9.15447	612.625	486.521	271.792
9.16027	610.505	487.365	272.578
9.16608	609.8	480.378	264.207
9.17188	605.238	488.211	267.277
9.17769	605.588	484.278	265.125
9.18349	611.564	480.933	268.981
9.1893	586.99	477.06	267.895
9.1951	606.989	474.312	266.66
9.20091	594.841	480.656	260.871
9.20671	604.889	482.046	260.57
9.21252	610.858	477.336	262.079
9.21832	607.691	480.378	255.65
9.22413	606.989	483.161	253.006
9.22993	607.34	483.161	252.568
9.23574	608.744	492.175	242.419
9.24154	608.042	483.161	242.98
9.24735	609.8	480.378	246.372
9.25315	607.34	479.546	242.139
9.25896	608.744	482.324	242.699
9.26476	607.691	483.161	242.559
9.27057	605.238	480.933	241.72	383.264
9.27637	607.34	481.489	242.84	378.205
9.28218	602.1	479.546	239.635	381.056
9.28798	601.405	477.887	238.53	379.518
9.29379	600.017	477.611	238.806	381.056
9.29959	598.978	479.823	239.635	379.518
9.3054	594.154	476.784	241.58	383.042
9.3112	589.369	472.944	234.974	377.769
9.31701	596.906	475.409	238.392	377.987
9.32281	596.906	477.887	237.979	374.943
9.32862	597.251	477.336	238.944	362.171
9.33442	599.324	477.611	239.496	381.717
9.34023	600.711	477.887	241.441	379.957
9.34603	601.058	477.336	242.559	381.497
9.35184	602.1	475.409	241.441	380.396
9.35764	606.989	479.546	241.72	380.177
9.36345	604.889	483.161	241.58	381.497
9.36925	607.34	482.046	242.84	380.836
9.37506	606.288	484.278	242.559	379.738
9.38086	609.096	483.44	241.441	380.177
9.38667	607.691	482.882	241.441	381.717
9.39247	609.448	482.324	241.023	380.836
9.39828	611.211	483.161	242.419	378.424
9.40408	604.54	481.767	241.441	382.821
9.40989	606.989	480.656	242.699	372.568
9.41569	606.989	483.999	241.441	381.497
9.4215	605.938	485.399	241.162	374.51
9.4273	604.889	479.546	240.606	375.81
9.43311	604.54	476.784	241.302	380.836
9.43891	603.144	481.211	240.884	381.497
9.44472	602.796	478.993	239.496	375.376
9.45052	594.841	486.241	238.668	382.379
9.45633	601.058	480.378	240.884	377.115
9.46213	596.217	476.234	242.419	378.861
9.46794	589.369	477.887	241.023	382.6
9.47374	601.405	475.409	240.05	379.08
9.47955	603.493	479.269	242.139	379.957
9.48535	614.042	482.046	237.156	380.396
9.49116	604.19	480.656	241.162	381.497
9.49696	604.19	479.269	240.745	379.08
9.50277	602.448	478.716	239.773	375.593
9.50857	604.19	480.656	241.023	377.551
9.51438	605.238	479.823	241.023	379.738
9.52018	607.34	482.324	241.72	383.042
9.52599	606.989	483.161	241.58	381.276
9.53179	602.448	483.44	242.279	383.042
9.5376	608.042	477.611	240.884	380.396
9.5434	605.938	481.767	241.302	380.396
9.54921	609.8	483.719	242.279	377.769
9.55501	609.8	478.716	241.999	382.158
9.56082	606.989	481.767	243.261	379.957
9.56662	609.8	488.775	243.542	382.379
9.57243	612.625	484.838	241.72	382.379
9.57823	606.989	484.558	241.72	381.497
9.58404	606.989	482.046	242.98	382.158
9.58984	610.505	484.838	242.699	379.957
9.59565	603.842	481.767	241.58	392.222
9.60145	603.493	485.118	240.884	379.738
9.60726	602.448	477.887	239.22	378.861
9.61306	603.493	475.684	241.162	377.333
9.61887	596.906	476.234	240.05	374.943
9.62467	600.711	475.684	240.189	380.616
9.63048	601.058	475.959	241.162	381.056
9.63628	593.811	473.764	238.806	382.158
9.64209	596.906	478.163	238.53	379.518
9.64789	599.671	478.993	239.358	383.264
9.6537	597.941	477.887	240.606	380.177
9.6595	596.561	478.44	240.467	380.396
9.66531	595.528	476.234	239.22	376.679
9.67111	595.872	477.887	239.082	379.957
9.67692	587.669	478.716	240.05	381.497
9.68272	604.19	480.101	241.58	381.938
9.68853	609.448	484.558	242.279	382.6
9.69433	606.989	483.719	242.699	370.422
9.70014	604.54	482.046	242.139	379.08
9.70594	607.34	485.118	243.12	382.821
9.71175	609.096	478.993	243.261	382.821
9.71755	609.448	483.161	242.699	377.769
9.72336	608.042	482.882	242.98	382.821
9.72916	612.625	486.241	244.387
9.73497	603.493	482.603	241.58
9.74077	605.238	482.324	240.884
9.74658	605.238	484.278	241.72
9.75238	605.238	483.719	241.58
9.75819	602.448	480.656	240.189
9.76399	602.1	478.993	239.773
9.7698	603.144	477.06	241.441
9.7756	600.017	479.823	240.328
9.78141	601.058	478.716	241.023
9.78721	601.752	477.06	239.358
9.79302	600.711	478.163	241.302
9.79882	591.073	476.509	238.668
9.80463	597.941	477.06	240.884
9.81043	602.1	482.603	240.328
9.81624	602.796	479.823	237.979
9.82204	602.796	478.44	239.082
9.82785	597.251	479.823	239.912
9.83365	602.796	481.767	241.999
9.83946	606.989	482.603	241.999
9.84526	607.34	486.521	242.279
9.85107	605.238	483.44	241.302
9.85687	601.405	478.993	241.023
9.86268	606.638	479.546	241.023
9.86848	604.19	483.161	240.189
9.87429	619.743	481.489	242.139
9.88009	627.306	479.269	243.823
9.8859	636.063	474.86	241.302
9.8917	662.309	480.933	240.467
9.89751	677.398	481.489	242.84
9.90331	682.504	486.803	250.389
9.90912	716.022	487.929	241.72
9.91492	716.022	480.378	243.542
9.92073	480.378	240.05
9.92653	482.882	241.72
9.93234	479.546	240.328
9.93814	480.656	241.302
9.94394	477.336	241.162
9.94975	479.546	240.467
9.95555	480.101	240.189
9.96136	477.611	240.745
9.96716	474.586	240.467
9.97297	475.684	237.705
9.97878	470.764	237.705
9.98458	475.135	238.255
9.99039	474.86	237.019
9.99619	476.509	237.43
10.002	478.163	239.912
10.0078	481.211	241.72
10.0136	481.211	241.441
10.0194	482.882	241.162
10.0252	482.603	241.72
10.031	483.161	241.58
10.0368	484.838	243.12
10.0426	482.603	242.419	1215.38
10.0484	485.399	242.699	1214.68
10.0542	485.679	239.22	1216.79
10.06	484.278	242.559	1213.98
10.0659	482.603	242.139	1213.28
10.0717	482.324	242.84	1212.58
10.0775	480.378	241.023	1208.38
10.0833	480.933	241.302	1209.78
10.0891	482.603	239.912	1207.68
10.0949	480.378	242.419	1206.99
10.1007	478.44	239.22	1205.59
10.1065	478.993	241.441	1204.2
10.1123	478.163	239.358	1200.73
10.1181	477.06	239.496	1197.26
10.1239	478.993	239.912	1198.65
10.1297	476.509	239.358	1197.26
10.1355	475.135	239.082	1187.62
10.1413	474.586	237.293	1186.25
10.1471	473.491	239.082	1186.25
10.1529	479.269	239.22	1195.88
10.1587	480.933	240.606	1205.59
10.1645	480.656	240.884	1204.9
10.1703	480.378	240.745	1209.78
10.1761	483.719	241.302	1213.28
10.1819	480.933	240.328	1207.68
10.1878	482.324	240.606	1195.19
10.1936	479.823	241.441	1200.73
10.1994	479.546	240.606	1209.78
10.2052	480.101	240.467	1206.29
10.211	481.489	240.884	1205.59
10.2168	482.046	240.328	1206.99
10.2226	480.378	236.336	1208.38
10.2284	481.211	238.392	1216.08
10.2342	483.161	241.72	1209.08
10.24	483.44	241.441	1201.42
10.2458	480.101	241.023	1198.65
10.2516	479.823	239.912	1175.34
10.2574	479.269	239.635	1190.37
10.2632	472.398	232.678	1200.73
10.269	458.155	241.162	1185.57
10.2748	467.242	238.944	1136.61
10.2806	479.823	241.441	1136.61
10.2864	480.101	241.58	1128.76
10.2922	479.546	239.496	1128.76
10.298	485.96	241.72	1128.76
10.3039	487.365	240.05	1132.68
10.3097	500.199	239.912	1133.34
10.3155	478.163	240.745	1130.72
10.3213	478.716	230.804	1135.96
10.3271	224.882	1137.27	484.278
10.3329	227.101	1141.22	461.342
10.3387	230.006	1138.58	456.307
10.3445	227.364	1137.27	602.796	464.551
10.3503	232.41	1136.61	603.144	453.941
10.3561	228.417	1140.56	601.752	455.78
10.3619	1146.5	604.889	451.065
10.3677	1142.54	604.19	456.834
10.3735	1142.54	604.19	458.155
10.3793	1133.99	608.042	455.78
10.3851	1165.2	606.288	451.587
10.3909	1176.7	605.938	451.848
10.3967	1178.74	603.493	453.416
10.4025	1135.96	602.796	452.631
10.4083	1135.3	602.796	449.765
10.4141	1137.93	605.588	453.678
10.42	1132.03	604.54	453.678
10.4258	1135.3	604.54	455.254
10.4316	1133.34	605.588	458.42
10.4374	1127.46	606.638	452.893
10.4432	1145.18	603.493	455.517
10.449	1124.86	606.638	452.37
10.4548	1101.71	600.017	454.991
10.4606	1095.36	598.978	461.875
10.4664	1057.44	600.017	454.991
10.4722	1064.79	605.938	455.78
10.478	1070.34	603.144	451.587
10.4838	1070.34	606.989	452.631
10.4896	1062.34	604.19	450.024
10.4954	1065.41	604.889	448.986
10.5012	1075.3	604.19	451.587
10.507	1041.68	601.405	450.284
10.5128	1075.92	601.405	452.109
10.5186	1064.18	600.017	460.277
10.5244	597.941	452.37
10.5302	597.596	451.065
10.5361	583.273	464.283
10.5419	598.632	447.95
10.5477	607.34	447.95
10.5535	582.599	460.809
10.5593	575.242	458.685
10.5651	590.732	452.631
10.5709	599.324	448.467
10.5767	604.889	454.991
10.5825	626.582	456.307
10.5883	594.841	458.155
10.5941	602.796	455.78
10.5999	591.756	453.941
10.6057	455.517
10.6115	453.416
10.6173	453.416
10.6231	453.678
10.6289	840.746	444.599
10.6347	829.65	436.708
10.6405	835.904	427.721
10.6463	839.775	431.692
10.6522	842.204	448.467
10.658	843.665	434.695
10.6638	843.665	449.245
10.6696	848.062	455.517
10.6754	852.975	455.254
10.6812	856.926	454.728
10.687	859.901	448.467
10.6928	857.916	441.528
10.6986	861.392	432.441
10.7044	857.916	1086.54	432.441
10.7102	858.412	1130.07	430.447
10.716	856.926	1077.79	431.443
10.7218	851.498	1077.79	432.441
10.7276	859.901	1086.54	430.199
10.7334	858.412	1080.91	428.215
10.7392	858.908	1078.41	426.734
10.745	855.936	1079.04	426.241
10.7508	857.421	1097.9	425.503
10.7566	855.442	1080.28	427.474
10.7624	855.936	1075.3	423.542
10.7683	853.468	1073.44	424.767
10.7741	848.552	1067.26	420.616
10.7799	851.498	1070.34	419.888
10.7857	853.468	1069.11	427.227
10.7915	851.99	1070.34	426.981
10.7973	848.552	1055.61	424.767
10.8031	847.083	1058.05	421.345
10.8089	846.594	1068.49	424.031
10.8147	848.552	1069.73	426.734
10.8205	849.533	1070.96	425.012
10.8263	850.024	1072.2	426.241
10.8321	851.498	1082.16	427.227
10.8379	851.99	1061.11	427.721
10.8437	854.454	1072.2	428.215
10.8495	854.454	1072.82	428.463
